23-02-26 00:19:16.447 - INFO: Iter: 5000, LR: 3.998e-04, L1: 0.0142, 
23-02-26 00:19:16.447 - INFO: [Validating] Iter: 5000
23-02-26 00:19:19.043 - INFO: [Val Result] Iter: 5000, PSNR: 30.2775, SSIM: 0.8708
23-02-26 00:19:19.043 - INFO: [Best Result] Iter: 5000, PSNR: 30.2775, SSIM: 0.8708
23-02-26 00:19:19.861 - INFO: Iter: 5020, LR: 3.998e-04, L1: 0.0122, 
23-02-26 00:19:21.756 - INFO: Iter: 5040, LR: 3.998e-04, L1: 0.0179, 
23-02-26 00:19:23.729 - INFO: Iter: 5060, LR: 3.998e-04, L1: 0.0098, 
23-02-26 00:19:25.474 - INFO: Iter: 5080, LR: 3.998e-04, L1: 0.0223, 
23-02-26 00:19:27.571 - INFO: Iter: 5100, LR: 3.998e-04, L1: 0.0161, 
23-02-26 00:19:29.727 - INFO: Iter: 5120, LR: 3.998e-04, L1: 0.0131, 
23-02-26 00:19:31.708 - INFO: Iter: 5140, LR: 3.998e-04, L1: 0.0165, 
23-02-26 00:19:35.230 - INFO: Iter: 5160, LR: 3.997e-04, L1: 0.0133, 
23-02-26 00:19:37.086 - INFO: Iter: 5180, LR: 3.997e-04, L1: 0.0104, 
23-02-26 00:19:39.039 - INFO: Iter: 5200, LR: 3.997e-04, L1: 0.0118, 
23-02-26 00:19:40.661 - INFO: Iter: 5220, LR: 3.997e-04, L1: 0.0176, 
23-02-26 00:19:43.013 - INFO: Iter: 5240, LR: 3.997e-04, L1: 0.0127, 
23-02-26 00:19:44.601 - INFO: Iter: 5260, LR: 3.997e-04, L1: 0.0130, 
23-02-26 00:19:46.352 - INFO: Iter: 5280, LR: 3.997e-04, L1: 0.0136, 
23-02-26 00:19:48.164 - INFO: Iter: 5300, LR: 3.997e-04, L1: 0.0120, 
23-02-26 00:19:50.156 - INFO: Iter: 5320, LR: 3.997e-04, L1: 0.0124, 
23-02-26 00:19:52.076 - INFO: Iter: 5340, LR: 3.997e-04, L1: 0.0125, 
23-02-26 00:19:53.805 - INFO: Iter: 5360, LR: 3.997e-04, L1: 0.0178, 
23-02-26 00:19:55.805 - INFO: Iter: 5380, LR: 3.997e-04, L1: 0.0157, 
23-02-26 00:19:58.063 - INFO: Iter: 5400, LR: 3.997e-04, L1: 0.0181, 
23-02-26 00:20:00.058 - INFO: Iter: 5420, LR: 3.997e-04, L1: 0.0165, 
23-02-26 00:20:01.971 - INFO: Iter: 5440, LR: 3.997e-04, L1: 0.0168, 
